epoch,name,value
0.0,scnets.0.geneos.cy_0.geneo_params.radius,2.746333360671997
0.0,scnets.0.geneos.cy_0.geneo_params.sigma,1.689326286315918
0.0,scnets.0.geneos.cone_0.geneo_params.apex,4.0
0.0,scnets.0.geneos.cone_0.geneo_params.cone_inc,0.11329267174005508
0.0,scnets.0.geneos.cone_0.geneo_params.cone_radius,2.649183988571167
0.0,scnets.0.geneos.cone_0.geneo_params.radius,0.3643095791339874
0.0,scnets.0.geneos.cone_0.geneo_params.sigma,0.48959556221961975
0.0,scnets.0.geneos.neg_0.geneo_params.neg_factor,0.0005514915683306754
0.0,scnets.0.geneos.neg_0.geneo_params.radius,3.843950033187866
0.0,scnets.0.geneos.neg_0.geneo_params.sigma,0.2694123089313507
0.0,scnets.0.lambdas_dict.lambda_cone_0,0.15581269562244415
0.0,scnets.0.lambdas_dict.lambda_cy_0,0.024108603596687317
0.0,scnets.0.lambdas_dict.lambda_neg_0,0.820458173751831
0.0,scnets.1.geneos.cy_0.geneo_params.radius,2.746333360671997
0.0,scnets.1.geneos.cy_0.geneo_params.sigma,1.689326286315918
0.0,scnets.1.geneos.cone_0.geneo_params.apex,4.0
0.0,scnets.1.geneos.cone_0.geneo_params.cone_inc,0.11329267174005508
0.0,scnets.1.geneos.cone_0.geneo_params.cone_radius,2.649183988571167
0.0,scnets.1.geneos.cone_0.geneo_params.radius,0.3643095791339874
0.0,scnets.1.geneos.cone_0.geneo_params.sigma,0.48959556221961975
0.0,scnets.1.geneos.neg_0.geneo_params.neg_factor,0.0005514915683306754
0.0,scnets.1.geneos.neg_0.geneo_params.radius,3.843950033187866
0.0,scnets.1.geneos.neg_0.geneo_params.sigma,0.2694123089313507
0.0,scnets.1.lambdas_dict.lambda_cone_0,0.15581269562244415
0.0,scnets.1.lambdas_dict.lambda_cy_0,0.024108603596687317
0.0,scnets.1.lambdas_dict.lambda_neg_0,0.820458173751831
0.0,scnets.2.geneos.cy_0.geneo_params.radius,2.746333360671997
0.0,scnets.2.geneos.cy_0.geneo_params.sigma,1.689326286315918
0.0,scnets.2.geneos.cone_0.geneo_params.apex,4.0
0.0,scnets.2.geneos.cone_0.geneo_params.cone_inc,0.11329267174005508
0.0,scnets.2.geneos.cone_0.geneo_params.cone_radius,2.649183988571167
0.0,scnets.2.geneos.cone_0.geneo_params.radius,0.3643095791339874
0.0,scnets.2.geneos.cone_0.geneo_params.sigma,0.48959556221961975
0.0,scnets.2.geneos.neg_0.geneo_params.neg_factor,0.0005514915683306754
0.0,scnets.2.geneos.neg_0.geneo_params.radius,3.843950033187866
0.0,scnets.2.geneos.neg_0.geneo_params.sigma,0.2694123089313507
0.0,scnets.2.lambdas_dict.lambda_cone_0,0.15581269562244415
0.0,scnets.2.lambdas_dict.lambda_cy_0,0.024108603596687317
0.0,scnets.2.lambdas_dict.lambda_neg_0,0.820458173751831
1.0,scnets.0.geneos.cy_0.geneo_params.radius,2.7056994438171387
1.0,scnets.0.geneos.cy_0.geneo_params.sigma,1.8580390214920044
1.0,scnets.0.geneos.cone_0.geneo_params.apex,4.0
1.0,scnets.0.geneos.cone_0.geneo_params.cone_inc,0.002974463626742363
1.0,scnets.0.geneos.cone_0.geneo_params.cone_radius,2.579843282699585
1.0,scnets.0.geneos.cone_0.geneo_params.radius,0.13960812985897064
